ted0,ted1,eth0,eth1,label
-6.933512211,14.24430466,-2.883069754,2.907231331,1
-6.489531517,14.66285038,-1.768605471,1.629496813,1
-8.912324905,26.35878944,-0.844066322,1.092052221,1
-5.802977085,11.49470806,-2.043821812,1.646419525,1
19.52558899,-27.38479805,1.007120967,-1.161385059,0
-11.73071575,25.26872635,-2.176849127,1.408718467,1
-10.74095917,33.33871841,-2.437169075,1.876528263,1
-9.697248459,24.12230301,-0.206218973,0.223111093,1
-10.89054394,29.05970001,-3.81770587,4.064904213,1
-6.077448368,9.039433479,-2.832169533,2.729076385,1
-19.30871391,33.93849945,-0.940864623,0.805022717,1
-10.11096859,25.47096825,-1.833002925,1.672887802,1
-10.27645874,20.03225136,-2.424880266,2.723689079,1
-13.30652046,33.65901947,-1.022157073,0.974462748,1
12.64050388,-16.33388138,-0.87954551,0.711041868,0
-4.815094948,9.422130585,-1.32832408,1.271530628,1
-11.15850258,24.9169445,-2.19229722,1.553022385,1
-3.089101315,6.859869957,-3.191561937,2.062745571,1
-10.45606327,21.28481865,-6.469438553,5.011920452,1
0.152998894,1.038906813,0.404639125,-0.109371729,0
-10.33468914,23.0296402,-3.08907032,2.799856663,1
-4.354599953,9.275659561,-1.866274476,1.783445716,1
-10.75400925,7.117005348,-5.737492561,5.828237534,1
-6.676445007,16.82403564,-0.794359624,0.753333628,1
-4.373771667,13.61273003,-1.01772058,1.105502248,1
-3.578777313,6.703690529,-1.261044502,1.14227581,1
-5.618985653,14.59579277,-2.825140476,2.404048443,1
-7.776694775,17.84992218,-1.84688592,1.548925519,1
-8.179163933,19.30903435,-1.419510961,1.028096557,1
-15.8661356,36.03243256,-0.334787995,0.110843174,1
-10.53100014,20.51197433,-6.713248253,5.997006416,1
-7.522782803,20.13124275,-0.644825161,0.657941401,1
-7.440397263,15.99817562,-2.641815662,1.990131259,1
-8.016983032,16.76788712,-1.327257633,1.305824399,1
-8.798472404,13.5237236,-0.176621109,0.142425507,1
-8.036580086,13.39086246,-1.095904469,0.971856475,1
-3.350804567,6.186784744,-2.211745024,2.438603401,1
-8.319989204,20.91846657,-1.876175284,1.438156843,1
-3.300736904,6.185547829,-0.902356982,0.682024896,1
-7.620769024,14.43241215,1.540304303,-1.404776573,1
-4.049726486,7.193854332,-2.153527498,2.133845091,1
-4.521350384,12.33691216,-2.617820024,2.131740808,1
-3.839146852,6.294295788,-0.911464095,0.947232425,1
-7.52182436,19.16490936,-13.71369076,12.192729,1
-9.689791679,27.96058846,0.242018521,-0.594047964,1
-9.300738335,20.59595299,-0.528047204,0.698588908,1
-0.222033173,7.050160408,0.465788186,-0.35553062,0
-5.815244198,12.83662701,-1.656331301,1.627599359,1
-6.725670338,13.45993042,-3.036929846,2.19694972,1
-1.757902861,5.035416126,0.237250954,-0.20210363,1
-8.164413452,19.02726173,0.575535774,-0.635695517,1
-5.8391366,17.56080818,-1.99670136,1.882519484,1
-16.66954231,21.07333565,-9.366444588,7.387732983,1
-4.639942169,12.07112312,-0.982143641,0.704976678,1
3.957090378,-0.028043777,0.303582788,-0.347978562,0
-7.539533615,18.07447815,-5.340073109,7.075261593,1
-6.221916199,18.37646675,0.397251368,-0.309728086,1
-11.57771873,23.93968391,-9.10349369,10.69559383,1
2.046057224,4.879979134,-0.821896315,0.858825266,0
-7.511457443,22.40277863,-2.567951441,2.050705194,1
-5.58321476,13.55135632,-1.603885293,1.874321699,1
-3.24420023,8.669833183,-2.428451777,3.524699926,1
-11.47307396,32.90486526,-1.969268203,1.40703249,1
-7.042599678,19.10184097,-4.334469795,3.545973301,1
-3.93766284,9.418877602,-2.391498089,3.064507723,1
-3.764008284,10.09713745,-5.302561283,5.273375034,1
-6.987472057,13.85724735,-0.32195425,0.753453255,1
-4.292936802,8.319592476,-1.361546636,1.213871598,1
-4.391009808,9.972750664,-1.311053753,1.161806822,1
-5.306956291,15.44816875,-2.173484564,1.890016317,1
-7.563160419,21.58049393,-1.422605395,1.362061143,1
-1.905543923,5.231319904,-0.970742345,0.879342556,1
-8.861388206,24.62265205,-1.803195357,2.400315762,1
-7.446196556,18.87164116,-5.102593422,4.789711952,1
-6.366868973,13.04723835,-4.558153152,4.014121532,1
-3.963659048,11.45423412,-1.743321776,2.119920015,1
-5.117446423,14.53400421,-1.310575843,1.359670997,1
-5.244050026,14.34676933,-1.161310077,0.990054131,1
-4.764976978,7.935122967,-0.553353667,0.40744099,1
-10.22967243,29.48124886,-1.324139595,1.474400759,1
-6.114792824,14.09065342,-0.667697906,0.609825253,1
-7.35518074,21.02415466,-3.502396345,3.243709803,1
-8.489470482,17.91912079,-1.256493568,1.476249337,1
-6.034593105,13.33527946,-1.554617047,1.226175189,1
-2.961829185,10.48434162,-2.266028643,1.78316462,1
-5.059864521,14.85162926,-4.450376987,4.541314602,1
-0.180634603,0.612774134,-1.552741408,1.393504024,1
-5.323572159,14.23207092,-1.509259939,2.140640736,1
-5.181951046,12.78031254,0.036032382,-0.040701583,1
-7.589836597,21.67487335,-1.50395596,1.383890748,1
-2.28797698,5.127785683,-0.652608573,0.613919854,1
-12.49776554,35.07575607,-2.197190523,2.030935049,1
-11.38197803,27.91099358,-0.449754,0.598658442,1
-7.391114235,21.50440788,-1.774390221,1.587003469,1
-2.574315548,6.424800873,-4.876188755,3.075064659,1
-7.962456703,15.84523678,-2.860727549,2.50914979,1
1.470869303,-1.368655682,4.061666965,-3.155567884,0
-0.309511304,5.962109566,0.587008834,-0.718558371,1
-2.076015949,4.333312035,-1.835838199,1.745404005,1
-7.884992599,19.32680702,-1.094498634,0.794766545,1
-1.823129535,10.53527737,-1.347168207,1.620876908,1
-2.617293835,9.241722107,-1.814066172,1.753332376,1
-5.138180256,15.40987968,-0.262183785,0.284974307,1
-2.155912876,6.464875698,-0.686447561,0.611062229,1
-3.235457897,14.43918991,-4.132643223,3.892311335,1
-6.471330166,17.96377754,-6.057372093,4.502239227,1
-8.239021301,20.65313911,-2.600126028,1.693227291,1
32.56092834,-40.63805389,1.302371025,-1.324309349,0
-7.344777107,14.13465309,-1.517070293,1.553779364,1
-7.985891342,20.14140892,-0.097920589,0.319786668,1
12.71027088,-13.58353043,1.31366694,-1.302679777,0
-1.522297502,6.328810692,-1.961862087,2.449027777,1
-2.567427635,4.44446516,0.648581862,-0.407076836,1
-1.95237875,5.182883263,-1.79512465,2.325159311,1
-3.387833595,6.090342045,-2.071689844,1.801719904,1
37.37831116,-40.10281372,0.84004724,-1.394226789,0
-8.494428635,21.31720161,-2.718142509,2.010663033,1
-6.805941582,10.49787045,-0.153735384,0.386378706,1
-7.271250725,21.79260445,-7.221936226,5.813040733,1
-4.209160805,10.78092957,-0.526698351,0.674854577,1
-4.677960873,13.23646355,-4.225718498,5.288165092,1
-3.558559895,12.79974747,-2.687393665,2.266551733,1
-7.024852753,11.74779606,-2.143029928,1.686784983,1
32.38709259,-34.4779892,1.271350384,-0.809168518,0
-0.500047565,7.285070896,-1.08575213,1.08251977,1
0.380725056,6.617928982,-20.75672531,11.63513184,1
-6.579739571,17.52888107,-2.866556883,2.168591261,1
-0.169257015,0.572317362,0.040411495,0.124568403,1
-4.444816589,19.66747665,-0.077970579,-0.01543577,1
-6.679121971,19.39956474,-0.156433284,-0.043731406,1
-4.33260107,12.13385773,-0.635861158,1.022042513,1
-2.786607742,6.149951458,-3.178530216,2.181199312,1
-1.388265252,3.814825058,-1.36179781,1.228793859,1
-3.123706579,14.8238163,-1.940688133,1.818953991,1
-0.529372096,5.730745792,-1.758254528,1.465653658,1
-10.57792091,28.00069618,-0.846087813,0.738561511,1
-6.015379429,10.79438591,-1.674031496,1.794250727,1
14.72603226,-19.14540863,0.913901269,-0.95120126,0
-1.253323674,11.47293854,-2.897171974,3.043988228,1
-10.17162609,29.34988594,-0.462677002,0.639532983,1
-1.998135686,11.901968,-1.972201467,2.046905041,1
5.836317539,-3.978952646,1.338055849,-0.796844959,0
23.95417976,-33.06280899,1.251957059,-1.08381772,0
-0.696759999,10.2613039,-2.657855749,2.810177565,1
20.97514725,-26.29692078,1.950983405,-1.458339214,0
-1.842291474,9.531259537,-1.425359964,1.589541912,1
-0.290178835,9.322134972,-2.172821999,1.765883207,1
-2.270990372,6.615338326,-0.768858552,0.963420868,1
-2.84191823,-3.976349831,-7.801500797,5.349096298,1
16.8903904,-20.74290848,-0.019680521,0.03936094,0
0.209729865,4.446097851,-4.316632271,3.688459635,1
-1.85782671,7.225414753,0.513220191,-0.32495895,1
-1.38288784,3.009840488,-2.164488077,2.472022295,1
-13.83718681,37.52094269,-2.175846815,1.881458759,1
-3.121445656,7.781471729,-0.340327412,0.188349485,1
-10.15835857,22.77818298,-2.069555044,2.180980444,1
-2.105226755,2.213549137,-0.237645015,0.302890599,1
-3.453730822,10.11340046,-4.489347458,4.537574768,1
-4.315556526,12.98726559,-3.796082497,3.171128988,1
-4.847750664,11.15161705,-1.621474504,1.144253016,1
-5.204575062,15.01509666,-6.45486927,5.945964813,1
-25.00671768,45.77755356,-2.742781878,2.187618971,1
-6.590141296,16.76986122,-3.793058157,2.96285367,1
0.500338435,0.797613084,-5.516105652,6.59930706,1
13.78535271,-19.80752373,2.706904173,-1.90644002,0
-0.19327043,1.856585026,-2.454617262,2.445140839,1
-2.469576359,6.047717094,-1.500685215,1.407622337,1
16.40944481,-16.01171112,6.296689987,-7.200421333,0
-1.719879389,11.49266243,-4.372240543,2.774564981,1
3.650867224,-1.429809451,1.729747653,-1.74818325,0
-7.785294533,24.24021149,-0.387837201,0.357497513,1
-3.004373074,8.204156876,-1.513209105,1.386984587,1
11.74215317,-17.89742851,-0.581239879,0.597111583,0
-4.798326969,14.044137,-7.769874096,6.13011837,1
-2.611839294,9.580853462,-0.471560091,0.29975453,1
-4.238543987,6.331483364,0.176723182,-0.527798772,1
5.570617676,-3.714715481,0.607740402,-0.543421686,0
-2.775285721,7.302323818,-1.853896379,1.037429929,1
1.224146724,7.664052963,-1.973904729,1.373909831,1
16.3430481,-20.20677567,2.266372442,-1.816206217,0
-0.227010578,0.663704455,-5.096344948,8.274863243,1
-1.07660377,1.780450583,-1.77867353,1.321220875,1
-1.860750318,9.273129463,-5.450563908,5.567844391,1
-0.321637541,6.04565239,0.017875107,-0.060740892,1
-3.095845938,10.67837143,-2.613042116,1.775042295,1
28.30382919,-32.99908829,1.453982234,-1.397149563,0
-0.335629374,7.028580666,-4.774035931,4.695924282,1
-0.277995259,5.54831934,-0.701936841,0.530233324,1
-2.952790976,11.07800388,-2.475579023,2.306015491,1
-4.265158653,13.41141701,-2.214478254,2.20592761,1
-2.275399446,4.323318481,-0.487661749,0.451362938,1
-3.441097498,12.25683022,-0.487084568,0.715859294,1
6.352109432,-9.710129738,0.524438262,-0.438746363,0
-6.476697922,16.61411285,-0.778231382,0.539550781,1
28.52968979,-34.05119705,1.79440403,-1.634958744,0
-0.382438123,6.61412859,-1.647361279,1.431788921,1
-0.211635277,7.391918182,0.492330492,-0.211367697,1
-0.279323995,0.768735409,-0.284885943,0.376193434,1
20.80092049,-23.34226036,1.571012974,-1.28887403,0
-7.012402058,21.98446655,-2.177241564,1.553524494,1
-15.32355118,39.66585159,-1.286827803,0.871584654,1
-7.337521076,22.29197502,-1.322186232,1.195519924,1
0.191793516,3.24294281,-2.042364359,1.893934488,1
-1.387856722,8.516588211,-1.817736506,2.067136526,1
-3.248208046,11.02743816,-2.606975317,3.319293976,1
-7.786309719,24.43079758,-2.675336599,2.354664564,1
-3.534784079,13.76730919,-1.255293727,1.282036304,1
-0.306023002,2.239747763,-1.876765251,1.981193304,1
0.762709379,2.9234128,-2.000330448,1.696126819,1
-20.60328484,3.852645636,-3.652975798,5.565550804,1
18.50789833,-27.46157265,1.360974789,-1.033858776,0
-0.896607995,9.5210495,-0.061313473,-0.094021246,1
-2.478687763,5.738737106,-1.782937527,1.149679422,1
-5.987220764,15.1477623,-1.919157743,2.135771036,1
-1.858013391,8.804561615,-6.837079525,5.091861725,1
-5.968548775,18.42874527,-2.46200633,2.187417746,1
4.864863873,-3.367003202,-1.19547832,1.080026746,0
6.348934174,-3.875798225,-0.427326024,0.395498008,0
21.53489876,-26.0206604,0.559848309,-0.349840283,0
-6.096452713,16.60218811,-1.513893127,1.969617486,1
-4.312195301,12.92774868,-1.338223457,1.45830667,1
1.034868121,16.55798531,-3.378389597,1.613821864,1
-6.047954082,13.34002018,-4.634475708,3.800062656,1
-7.74484396,23.18869781,-2.306184292,2.136525869,1
-3.030024052,7.945113182,-0.645315588,0.694202483,1
-6.885601521,19.47423935,-4.795666218,4.561558723,1
-4.120582581,13.71037769,-0.733209372,0.6826213,1
-3.2479105,9.988718987,-2.793935776,2.766842604,1
-0.45629847,13.59607601,-0.345112801,0.518335044,1
-1.885521173,8.717755318,-1.421972156,1.210924745,1
11.76925087,-15.34974861,2.082693338,-2.012289762,0
-2.084724903,2.997779608,-3.353026152,3.854403973,1
-4.401562214,11.48462009,-1.092329264,1.094627261,1
-10.24597549,28.3621006,-3.225688696,2.886728525,1
-9.071428299,18.53056335,-10.08945847,11.942729,1
-4.485734463,8.907223701,-2.257142305,2.378711224,1
-5.923562527,14.165205,-2.107668877,2.114017487,1
21.05283165,-21.9746151,4.438310146,-3.480804205,0
-2.54800272,10.43779087,-1.968406081,2.0821805,1
-3.797745943,12.9609766,-1.869852304,2.095682621,1
-8.529442787,22.3664093,-5.886827469,4.346355915,1
-1.002439737,7.684846401,-1.243762851,0.868433058,1
-9.549030304,18.77275085,-1.1207515,1.367409587,1
-8.129291534,16.19015694,-0.729569495,0.812347353,1
-10.31402683,30.00184822,-1.079841018,1.300059915,1
-1.875445247,5.81410265,-4.425233364,3.258153439,1
-3.065464497,7.551831722,-2.309294462,2.13322258,1
-7.89135313,14.49061298,-2.207257509,1.749908686,1
-3.661124945,9.487116814,-0.859332263,0.898378015,1
-3.132133245,9.073562622,-3.387922049,4.021847248,1
-6.755624771,16.64975739,-5.25976038,4.632361889,1
4.13087368,-6.289063931,-2.191274881,1.432008505,0
-5.224225998,10.09597111,-5.64556551,5.618349552,1
-12.76549625,18.65682983,-2.466828823,2.318303585,1
-13.66095829,32.60172272,-7.640765667,6.910217762,1
-2.631639242,5.268789768,-0.800427973,0.124492399,1
-11.40189648,24.66401291,-2.612840176,1.881094575,1
-7.230588913,9.7191782,-3.547483206,2.99032259,1
-9.119460106,27.16991043,-8.34838295,6.702036381,1
-2.95347476,5.627842903,-3.443795919,2.538823843,1
-13.6458683,34.51065063,-5.21976614,5.680527687,1
-1.392420292,2.422203779,-2.311892509,2.031364441,1
4.515479088,-19.30869675,0.161169291,-0.117504098,0
-2.03514576,5.722160339,-1.31873858,1.190866828,1
-5.245629787,12.05505562,-1.871973157,2.644577026,1
-7.036152363,10.66302299,-1.405933142,1.695475459,1
-9.707513809,25.63903809,-1.990275502,1.8975389,1
-7.371327877,11.59977627,-0.698979199,0.518249333,1
-13.33633137,23.81838036,-2.037831068,2.938771248,1
-7.837193012,18.5405426,-0.819220006,0.748330593,1
-2.3868258,6.579320908,-2.111846685,2.130330086,1
-16.42660141,36.21069336,-1.967339754,2.008658171,1
-2.087222338,6.377128124,-4.614725113,3.888876438,1
-14.18679714,27.61487007,-3.784609079,2.567140579,1
-4.176838398,9.764882088,-2.384030104,1.718020916,1
-5.433046341,13.40084267,-1.823401093,1.535938859,1
-14.82208633,8.230714798,-4.618282318,3.309429646,1
-6.648514271,11.39823532,-1.31362164,1.069819093,1
-5.174273491,8.716467857,-6.946411133,5.530626774,1
-14.78473473,29.77807808,-1.64577961,1.893134236,1
-11.4809103,23.75153732,-1.712498069,1.756227612,1
-0.814500988,0.423925281,-0.96681577,1.198596716,0
